false_positive_rate,true_positive_rate,threshold
0.03024193548387097,0.19926873857404023,0.77204883
0.03024193548387097,0.19972577696526508,0.7711302
0.030745967741935484,0.19972577696526508,0.769241
0.030745967741935484,0.20155393053016454,0.76713365
0.03125,0.20155393053016454,0.76699
0.03125,0.2056672760511883,0.76268715
0.031754032258064516,0.2056672760511883,0.7626063
0.031754032258064516,0.20612431444241316,0.76205593
0.03276209677419355,0.20612431444241316,0.7611103
0.03276209677419355,0.20795246800731262,0.7597076
0.03326612903225806,0.20795246800731262,0.75904024
0.03326612903225806,0.20886654478976233,0.75822043
0.03377016129032258,0.20886654478976233,0.75789464
0.03377016129032258,0.21160877513711152,0.75506157
0.034274193548387094,0.21160877513711152,0.7548989
0.034274193548387094,0.21252285191956125,0.75446916
0.03477822580645161,0.21252285191956125,0.7531511
0.03477822580645161,0.21480804387568556,0.74993646
0.03528225806451613,0.21480804387568556,0.74989337
0.03528225806451613,0.21663619744058502,0.7479307
0.03578629032258065,0.21663619744058502,0.74694276
0.03578629032258065,0.21709323583180987,0.7468187
0.036290322580645164,0.21709323583180987,0.7467956
0.036290322580645164,0.21755027422303475,0.74673367
0.03679435483870968,0.21755027422303475,0.74649155
0.03679435483870968,0.21846435100548445,0.7460558
0.037298387096774195,0.21846435100548445,0.7442921
0.037298387096774195,0.2202925045703839,0.7425213
0.03780241935483871,0.2202925045703839,0.74046695
0.03780241935483871,0.22714808043875687,0.7349359
0.038306451612903226,0.22714808043875687,0.73479277
0.038306451612903226,0.2289762340036563,0.73371416
0.03931451612903226,0.2289762340036563,0.7332258
0.03931451612903226,0.2303473491773309,0.73281205
0.039818548387096774,0.2303473491773309,0.7322757
0.039818548387096774,0.23354661791590495,0.7280193
0.04032258064516129,0.23354661791590495,0.7278804
0.04032258064516129,0.236745886654479,0.7238705
0.040826612903225805,0.236745886654479,0.72353125
0.040826612903225805,0.2376599634369287,0.7209404
0.04133064516129032,0.2376599634369287,0.7206632
0.04133064516129032,0.23857404021937842,0.7198715
0.041834677419354836,0.23857404021937842,0.71766746
0.041834677419354836,0.24223034734917734,0.71129256
0.04233870967741935,0.24223034734917734,0.71047765
0.04233870967741935,0.24314442413162707,0.7090307
0.04284274193548387,0.24314442413162707,0.7075001
0.04284274193548387,0.24542961608775138,0.70129466
0.04435483870967742,0.24542961608775138,0.6997082
0.04435483870967742,0.24588665447897623,0.6996821
0.04485887096774194,0.24588665447897623,0.6988849
0.04485887096774194,0.2477148080438757,0.6927959
0.04536290322580645,0.2477148080438757,0.69176656
0.04536290322580645,0.2513711151736746,0.6889057
0.046370967741935484,0.2513711151736746,0.6880297
0.046370967741935484,0.25182815356489946,0.6879083
0.046875,0.25182815356489946,0.68761045
0.046875,0.25274223034734916,0.6873046
0.04788306451612903,0.25274223034734916,0.6850952
0.04788306451612903,0.2536563071297989,0.68451333
0.04838709677419355,0.2536563071297989,0.6820948
0.04838709677419355,0.25685557586837293,0.67809206
0.04889112903225806,0.25685557586837293,0.6778483
0.04889112903225806,0.25822669104204754,0.6768426
0.049899193548387094,0.25822669104204754,0.6760019
0.049899193548387094,0.2609689213893967,0.6672659
0.05090725806451613,0.2609689213893967,0.6663371
0.05090725806451613,0.26142595978062155,0.6660203
0.05141129032258065,0.26142595978062155,0.665463
0.05141129032258065,0.26188299817184646,0.6649781
0.051915322580645164,0.2623400365630713,0.6646585
0.051915322580645164,0.26371115173674586,0.6620953
0.05241935483870968,0.26371115173674586,0.6616472
0.05241935483870968,0.2646252285191956,0.6596407
0.052923387096774195,0.2646252285191956,0.6594314
0.052923387096774195,0.2655393053016453,0.6573524
0.05342741935483871,0.2655393053016453,0.6570805
0.05342741935483871,0.2664533820840951,0.6567579
0.053931451612903226,0.2664533820840951,0.6567006
0.053931451612903226,0.2696526508226691,0.65414006
0.05443548387096774,0.2696526508226691,0.6540109
0.05443548387096774,0.27148080438756855,0.6531194
0.05493951612903226,0.27148080438756855,0.65275
0.05493951612903226,0.2719378427787934,0.6526492
0.05594758064516129,0.2719378427787934,0.651966
0.05594758064516129,0.27285191956124316,0.6516603
0.056451612903225805,0.27285191956124316,0.65064454
0.056451612903225805,0.27376599634369286,0.6502883
0.057459677419354836,0.27376599634369286,0.6498004
0.057459677419354836,0.27513711151736747,0.6489956
0.05796370967741935,0.27513711151736747,0.6489072
0.05796370967741935,0.27696526508226693,0.64754355
0.05897177419354839,0.27696526508226693,0.6470886
0.05897177419354839,0.27925045703839124,0.6450957
0.059475806451612906,0.27925045703839124,0.6449926
0.059475806451612906,0.28016453382084094,0.64398533
0.05997983870967742,0.28016453382084094,0.6438396
0.05997983870967742,0.28153564899451555,0.64204776
0.06048387096774194,0.28153564899451555,0.6419057
0.06048387096774194,0.2819926873857404,0.64190376
0.06098790322580645,0.2819926873857404,0.6417695
0.06098790322580645,0.28244972577696525,0.6415211
0.06149193548387097,0.28244972577696525,0.64135975
0.06149193548387097,0.2842778793418647,0.64026046
0.061995967741935484,0.2842778793418647,0.6398694
0.061995967741935484,0.28473491773308957,0.63937646
0.06350806451612903,0.28473491773308957,0.63803566
