seed,best_iteration,elapsed_seconds,train_accuracy,train_log_loss,train_brier_score,train_ece10,train_auc,val_accuracy,val_log_loss,val_brier_score,val_ece10,val_auc
42,115,0.19604160000017146,0.6696234485660192,0.5806837592572109,0.20118413027142484,0.01626069122592721,0.7415628046308305,0.6529832935560859,0.5956209002866791,0.20741693056531296,0.007881811932651181,0.7185753830182423
43,131,0.21129430000019056,0.671411541967604,0.5788300670695888,0.20046130941404633,0.016835260121925585,0.745297059232984,0.6511933174224344,0.5958823189150105,0.20753579214198045,0.01044606055142786,0.7183274675460272
44,108,0.20385019999957876,0.6690624780870906,0.5814305374347439,0.20144769113553967,0.016773115643441073,0.7409805497146618,0.6508353221957041,0.5959515726591019,0.2075271620285322,0.010122520808866995,0.7181416311155153
45,136,0.2370203999998921,0.6707804501788094,0.5784423270872673,0.20042369020174516,0.017525887396179118,0.744061126665913,0.652744630071599,0.5957815906717229,0.20752316517281524,0.009409363732809544,0.7183300148188311
46,139,0.22109479999971882,0.6710959960732067,0.5781903217782624,0.20035009723722177,0.01730244954284275,0.7440905358815812,0.6505966587112172,0.5957987268219943,0.20753084595399235,0.010334743918818069,0.7180287211019056
