map_name,rounds,series,ct_win_rate,accuracy,accuracy_ci_lower_95,accuracy_ci_upper_95,accuracy_successful_bootstraps,auc,auc_ci_lower_95,auc_ci_upper_95,auc_successful_bootstraps,log_loss,log_loss_ci_lower_95,log_loss_ci_upper_95,log_loss_successful_bootstraps,brier_score,brier_score_ci_lower_95,brier_score_ci_upper_95,brier_score_successful_bootstraps,ece10,ece10_ci_lower_95,ece10_ci_upper_95,ece10_successful_bootstraps
de_inferno,1015,36,0.49064039408866994,0.6285714285714286,0.5977095431429668,0.659784987185067,2000,0.7108802715698384,0.6809889648104165,0.7413827835372884,2000,0.6050045019418814,0.5857916179410734,0.6243050648192252,2000,0.21139104906838016,0.20318693533340115,0.2191596910908484,2000,0.04115284617536946,0.027679906297822292,0.07218939700198201,2000
de_nuke,718,27,0.564066852367688,0.6406685236768802,0.5988308180768596,0.6797937511261136,2000,0.6970417702047096,0.6622183599560404,0.72832352252668,2000,0.6029858233637199,0.5783174778554013,0.628327271080396,2000,0.20956991012307682,0.19935699008229257,0.21972115175602633,2000,0.03125985059331476,0.030526843732668875,0.07947395057432488,2000
de_mirage,706,28,0.5226628895184136,0.6501416430594901,0.6197756875514928,0.6811832479318435,2000,0.7311162577501146,0.6960599444971273,0.7610590032809332,2000,0.5987208826760106,0.5680276248429179,0.6360595953231323,2000,0.2071862564514892,0.19628418366819972,0.21902953535199202,2000,0.040570776831444715,0.026456683510926404,0.07906632059213876,2000
de_overpass,491,19,0.539714867617108,0.6761710794297352,0.6337413155395611,0.718564389439744,2000,0.7522374352980463,0.7096817378373294,0.7937220064680476,2000,0.5577748516757501,0.528959917131671,0.5861530328228518,2000,0.19235618318364175,0.17982551837720823,0.2048179534877692,2000,0.05433759789409371,0.03810323995268471,0.09076810691587983,2000
de_dust2,401,16,0.516209476309227,0.6608478802992519,0.6262119221519552,0.6997320784829797,2000,0.762525524179491,0.7156244963450914,0.8024066269791169,2000,0.5716693685869801,0.5344090380587052,0.6088545234687803,2000,0.19617161040411576,0.18140982223712585,0.2102297002413226,2000,0.042310798104738194,0.035454003976078126,0.09336281537450376,2000
de_vertigo,364,14,0.5054945054945055,0.6510989010989011,0.5862048341857778,0.7100414657441703,2000,0.7362016908212561,0.6756549582778064,0.7951937135961581,2000,0.5890801692132146,0.5499153102459065,0.6280340138762224,2000,0.2042336233602913,0.1883786073163075,0.21932433200616167,2000,0.04120493699725266,0.03113967788131876,0.10775426417293606,2000
de_ancient,338,13,0.5562130177514792,0.6479289940828402,0.6133720930232558,0.6843787202380952,2000,0.6959929078014184,0.6586058424144601,0.724378327673997,2000,0.6050570806787534,0.5862653093786484,0.6250739112508324,2000,0.2101824442267498,0.20384248886068054,0.21580554103906394,2000,0.04624423644082841,0.038911159370226475,0.10040483061919322,2000
de_train,139,6,0.5179856115107914,0.6546762589928058,0.581081081081081,0.7384615384615385,2000,0.7738391376451079,0.7161341428018576,0.8290881849315069,2000,0.5535912600455174,0.5078287505329935,0.6021612837324789,2000,0.1919973633573242,0.17295230035313533,0.2112881905387523,2000,0.052505494863309334,0.045410205202797205,0.15050791360810808,2000
