grouped_permutation_rank,feature_group,encoded_column_count,baseline_auc,auc_decrease_mean,auc_decrease_std,auc_decrease_min,auc_decrease_max,n_repeats
1,purchase_end,43,0.8098368635821109,0.14271689607749444,0.007165183688311531,0.12655997210728354,0.15374211136056315,20
2,first_kill_event,39,0.8098368635821109,0.1363791836768576,0.005837162815642286,0.12554258896798776,0.14689518278768499,20
