map_name,rounds,series,ct_win_rate,accuracy,accuracy_ci_lower_95,accuracy_ci_upper_95,accuracy_successful_bootstraps,auc,auc_ci_lower_95,auc_ci_upper_95,auc_successful_bootstraps,log_loss,log_loss_ci_lower_95,log_loss_ci_upper_95,log_loss_successful_bootstraps,brier_score,brier_score_ci_lower_95,brier_score_ci_upper_95,brier_score_successful_bootstraps,ece10,ece10_ci_lower_95,ece10_ci_upper_95,ece10_successful_bootstraps
de_inferno,1015,36,0.49064039408866994,0.7172413793103448,0.6890590746400441,0.747159455876857,2000,0.7855173110235916,0.7566795192304018,0.8137386764457716,2000,0.549696303752403,0.5205250083019963,0.5772321674625164,2000,0.18717837510606672,0.17443645225128163,0.199510970435848,2000,0.036329673796784236,0.02846813245048238,0.06757373808587425,2000
de_nuke,717,27,0.5648535564853556,0.7642956764295676,0.73312915864738,0.7951503271927205,2000,0.8133823994935107,0.7820877514249798,0.8420464515407412,2000,0.5129191250265664,0.4786610440069853,0.5486971838567396,2000,0.17009521817121834,0.15547002762390297,0.18476338761175198,2000,0.03628690439674568,0.02567804302830156,0.07625200886498536,2000
de_mirage,706,28,0.5226628895184136,0.7563739376770539,0.727760222515341,0.7872677120492954,2000,0.8055615867731378,0.7700616492986897,0.8385692834025339,2000,0.5268228129592544,0.48804277345636854,0.5661811925009101,2000,0.1760906284668835,0.16003133977741552,0.1918432591477902,2000,0.0251844998978539,0.02525003555244592,0.06503153989692781,2000
de_overpass,491,19,0.539714867617108,0.7556008146639511,0.7155163396335306,0.7931034482758621,2000,0.8325763900484221,0.7991680647056016,0.8618778628636984,2000,0.4898211172999114,0.4559137958751073,0.5256870493075076,2000,0.1626625914243794,0.14806939403257302,0.17812574311527973,2000,0.03955059979307165,0.03602865931482126,0.08826521541222024,2000
de_dust2,400,16,0.5175,0.7125,0.6763988654184979,0.7536585365853659,2000,0.8009561713098545,0.7627532365329504,0.8381970338024345,2000,0.537714172234757,0.49369947033031586,0.5772389438046562,2000,0.18403130522369016,0.16591501408084217,0.20106243392836046,2000,0.06666736864166019,0.04282287888045431,0.11756399710147741,2000
de_vertigo,364,14,0.5054945054945055,0.75,0.7142857142857143,0.787022701707741,2000,0.8320501207729468,0.8000309879642341,0.8648512511794548,2000,0.5063397293186008,0.46171237720746056,0.5491249539473768,2000,0.1674209800270658,0.15037684835193404,0.18288096230805942,2000,0.05018600427785715,0.04368630500640514,0.10446191114193576,2000
de_ancient,338,13,0.5562130177514792,0.742603550295858,0.7033898305084746,0.7818181818181819,2000,0.7821985815602838,0.7482536545754818,0.8138960666791755,2000,0.5335381844682505,0.4982986730012655,0.5633436304053766,2000,0.1799525486422737,0.16504515179068469,0.19215292169174814,2000,0.05753179834740257,0.0419494104229008,0.11680861538147767,2000
de_train,139,6,0.5179856115107914,0.7769784172661871,0.7266187050359713,0.8299529042386184,2000,0.8426616915422886,0.7822553382709634,0.8987631699496106,2000,0.4853828004753053,0.4219596105427394,0.5639415081794705,2000,0.16130631564956455,0.13529993526433523,0.19316325914482552,2000,0.06971546408377322,0.06300536441498324,0.15790348739225674,2000
