seed,best_iteration,elapsed_seconds,train_accuracy,train_log_loss,train_brier_score,train_ece10,train_auc,val_accuracy,val_log_loss,val_brier_score,val_ece10,val_auc
42,211,0.21630539999750908,0.7508863069956826,0.5155288626129061,0.17259052482080858,0.011768078686822444,0.8167080582810696,0.7446223709369025,0.5279683493775821,0.17757493652913375,0.0105875199396616,0.8031616131874311
43,218,0.21892360000128974,0.7508863069956826,0.5152860387478001,0.17250329280134605,0.011956437137604393,0.8169781903616775,0.7445028680688337,0.5280099571169479,0.17760782182244966,0.008716499881030376,0.8032181134249157
44,210,0.21761270000206423,0.7504650917898136,0.5156987468700416,0.1726533950295407,0.010677221557984912,0.8164017802982888,0.7436663479923518,0.5277826809570335,0.17749538540684012,0.010018017309555758,0.8033297645547827
45,269,0.261646800001472,0.7511320158657727,0.5133611336637972,0.17179456624072445,0.012175327315297574,0.8191664414779692,0.7437858508604207,0.5281448142574541,0.17764372844494997,0.011141601537613326,0.8028358755377858
46,240,0.2527139999983774,0.7510267120643055,0.5144856400277801,0.17221215504605034,0.012235445916731123,0.8178622962350187,0.7434273422562141,0.528075562991077,0.17764102549724356,0.011174422222121375,0.8027644463757624
